DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
01/01/2034;0;0;compute_energy;;;;52;03/04/2025;JLF
15/01/2034;0;0;chlorophyll;;;;314;02/04/2025;JLF
01/02/2034;0;0;current;;;;315;24/10/2024;JLF
15/02/2034;0;0;chlorophyll;;;;316;02/04/2025;JLF
01/03/2034;0;0;current;;;;317;24/10/2024;JLF
15/03/2034;0;0;chlorophyll;;;;318;02/04/2025;JLF
01/04/2034;0;0;current;;;;319;24/10/2024;JLF
01/04/2034;0;0;compute_energy;;;;53;03/04/2025;JLF
15/04/2034;0;0;chlorophyll;;;;320;02/04/2025;JLF
01/05/2034;0;0;current;;;;321;24/10/2024;JLF
15/05/2034;0;0;chlorophyll;;;;322;02/04/2025;JLF
01/06/2034;0;0;current;;;;323;24/10/2024;JLF
15/06/2034;0;0;chlorophyll;;;;324;02/04/2025;JLF
01/07/2034;0;0;current;;;;325;24/10/2024;JLF
01/07/2034;0;0;compute_energy;;;;54;03/04/2025;JLF
15/07/2034;0;0;chlorophyll;;;;326;02/04/2025;JLF
01/08/2034;0;0;current;;;;327;24/10/2024;JLF
15/08/2034;0;0;chlorophyll;;;;328;02/04/2025;JLF
01/09/2034;0;0;current;;;;329;24/10/2024;JLF
15/09/2034;0;0;chlorophyll;;;;330;02/04/2025;JLF
01/10/2034;0;0;current;;;;331;24/10/2024;JLF
01/10/2034;0;0;compute_energy;;;;55;03/04/2025;JLF
15/10/2034;0;0;chlorophyll;;;;332;02/04/2025;JLF
01/11/2034;0;0;current;;;;333;24/10/2024;JLF
15/11/2034;0;0;chlorophyll;;;;334;02/04/2025;JLF
01/12/2034;0;0;current;;;;335;24/10/2024;JLF
15/12/2034;0;0;chlorophyll;;;;336;02/04/2025;JLF
01/01/2035;0;0;current;;;;337;24/10/2024;JLF
01/01/2035;0;0;compute_energy;;;;56;03/04/2025;JLF
15/01/2035;0;0;chlorophyll;;;;338;02/04/2025;JLF
01/02/2035;0;0;current;;;;339;24/10/2024;JLF
15/02/2035;0;0;chlorophyll;;;;340;02/04/2025;JLF
01/03/2035;0;0;current;;;;341;24/10/2024;JLF
15/03/2035;0;0;chlorophyll;;;;342;02/04/2025;JLF
01/04/2035;0;0;current;;;;343;24/10/2024;JLF
01/04/2035;0;0;compute_energy;;;;57;03/04/2025;JLF
15/04/2035;0;0;chlorophyll;;;;344;02/04/2025;JLF
01/05/2035;0;0;current;;;;345;24/10/2024;JLF
15/05/2035;0;0;chlorophyll;;;;346;02/04/2025;JLF
01/06/2035;0;0;current;;;;347;24/10/2024;JLF
15/06/2035;0;0;chlorophyll;;;;348;02/04/2025;JLF
01/07/2035;0;0;current;;;;349;24/10/2024;JLF
01/07/2035;0;0;compute_energy;;;;58;03/04/2025;JLF
15/07/2035;0;0;chlorophyll;;;;350;02/04/2025;JLF
01/08/2035;0;0;current;;;;351;24/10/2024;JLF
15/08/2035;0;0;chlorophyll;;;;352;02/04/2025;JLF
01/09/2035;0;0;current;;;;353;24/10/2024;JLF
15/09/2035;0;0;chlorophyll;;;;354;02/04/2025;JLF
01/10/2035;0;0;current;;;;355;24/10/2024;JLF
01/10/2035;0;0;compute_energy;;;;59;03/04/2025;JLF
15/10/2035;0;0;chlorophyll;;;;356;02/04/2025;JLF
01/11/2035;0;0;current;;;;357;24/10/2024;JLF
15/11/2035;0;0;chlorophyll;;;;358;02/04/2025;JLF
01/12/2035;0;0;current;;;;359;24/10/2024;JLF
15/12/2035;0;0;chlorophyll;;;;360;02/04/2025;JLF
01/01/2036;0;0;current;;;;361;24/10/2024;JLF
01/01/2036;0;0;compute_energy;;;;60;03/04/2025;JLF
15/01/2036;0;0;chlorophyll;;;;362;02/04/2025;JLF
01/02/2036;0;0;current;;;;363;24/10/2024;JLF
15/02/2036;0;0;chlorophyll;;;;364;02/04/2025;JLF
01/03/2036;0;0;current;;;;365;24/10/2024;JLF
15/03/2036;0;0;chlorophyll;;;;366;02/04/2025;JLF
01/04/2036;0;0;current;;;;367;24/10/2024;JLF
01/04/2036;0;0;compute_energy;;;;61;03/04/2025;JLF
15/04/2036;0;0;chlorophyll;;;;368;02/04/2025;JLF
01/05/2036;0;0;current;;;;369;24/10/2024;JLF
